datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-29 00:00:00,10.0,100,0.6,75.12949819624819,109.425,36.04017173104673,72.7918020681374,2.705,1.0265,40.776629242285495,100,PM2.5
2026-03-29 01:00:00,9.8,100,0.3,75.78966518204018,110.61550793650794,35.04881558025308,73.7918020681374,2.705,1.1626488095238094,38.362731189817126,101,PM2.5
2026-03-29 02:00:00,9.6,100,0.2,76.782055000555,110.85303174603175,34.044893953268954,74.7918020681374,2.705,1.103011904761905,37.204592933975746,102,PM2.5
2026-03-29 03:00:00,9.5,100,1.5,72.2445,105.05079761904761,38.212511904761904,69.42,2.545,1.1324999999999998,36.98803192207099,97,PM2.5
2026-03-29 04:00:00,9.7,100,4.4,71.36342857142857,105.27475,37.78836904761905,70.445,2.61,1.13285,36.77345305302337,95,PM2.5
2026-03-29 05:00:00,10.3,99,4.0,72.36414285714285,105.27475,36.397083333333335,70.445,2.61,1.13285,36.4472432315948,97,PM2.5
2026-03-29 06:00:00,11.5,92,3.9,71.36314285714286,104.27275,37.40436904761905,69.445,2.61,1.03285,36.4970482911186,95,PM2.5
2026-03-29 07:00:00,13.1,85,3.6,68.37214285714286,101.32075,40.015,66.425,2.63,0.9329333333333333,36.86890182473776,92,PM2.5
2026-03-29 08:00:00,14.7,78,3.3,64.24314285714286,95.14895238095238,47.49,61.28785714285714,2.34,0.8329333333333333,38.300130358356924,87,PM2.5
2026-03-29 09:00:00,16.3,71,2.7,58.21791666666667,87.795,53.96291071428571,54.85,1.455,0.7096666666666666,40.66439225011101,79,PM2.5
2026-03-29 10:00:00,17.7,65,4.4,52.15500396825397,79.3683257992008,60.96291071428571,48.61689682539682,1.905,0.6096833333333331,44.029144345238095,71,PM2.5
2026-03-29 11:00:00,18.8,60,3.6,46.316670634920634,71.40319683094684,67.9542380952381,43.855468253968255,1.905,0.5095999999999998,47.74686011904762,64,PM2.5
2026-03-29 12:00:00,19.5,57,4.0,43.69887698412698,65.42033333333333,72.30025865800866,40.37286904761905,1.91,0.45251666666666657,52.06084632034632,61,PM2.5
2026-03-29 13:00:00,19.8,56,2.7,44.0,66.0,74.0,42.0,2.0,0.3999999999999999,56.761210903679654,61,PM2.5
2026-03-29 14:00:00,19.9,55,1.8,43.0,64.0,77.0,41.0,2.0,0.29999999999999993,61.71066477272727,60,PM2.5
2026-03-29 15:00:00,19.6,57,2.4,46.89637067099567,70.38,72.04774315961816,43.90882765366299,2.0,0.4950000000000001,65.71475766767955,65,PM2.5
2026-03-29 16:00:00,18.8,60,2.3,50.9125,74.575,63.730000000000004,49.0,2.994327380952381,0.6000000000000001,67.74475766767954,70,PM2.5
2026-03-29 17:00:00,17.5,66,20.3,59.635,85.56133928571428,54.36,58.0,3.994327380952381,0.7000000000000001,67.79439382839382,81,PM2.5
2026-03-29 18:00:00,15.8,74,20.6,64.325,94.535,43.31,64.3,3.0,0.8,65.58777998910811,87,PM2.5
2026-03-29 19:00:00,14.1,82,21.1,70.57,103.535,39.945,70.0,3.0,0.8664999999999998,62.086625227203356,94,PM2.5
2026-03-29 20:00:00,12.6,88,18.4,70.84925,102.585,39.505,70.0,3.0,0.8059166666666667,57.98721789495227,95,PM2.5
2026-03-29 21:00:00,11.5,92,13.1,71.95692424242424,104.89,39.00774675324676,71.0,3.0,0.9799166666666664,53.61318623910812,96,PM2.5
2026-03-29 22:00:00,10.8,96,15.0,73.89211273448774,106.425,37.014746753246754,70.90954193937728,3.0,0.917875,48.61502958326396,99,PM2.5
2026-03-29 23:00:00,10.4,98,10.4,74.10476866189366,108.425,37.08600903263403,71.84694950403484,3.0,1.0929765873015873,44.244812817390944,99,PM2.5
2026-03-30 00:00:00,10.1,100,6.4,75.1336286907537,109.425,36.04514792152292,72.79013540147074,2.705,1.0262937062937063,40.78420630758131,100,PM2.5
2026-03-30 01:00:00,9.9,100,5.9,75.78639624264625,110.6126507936508,35.05164792152292,73.79108778242312,2.705,1.1642025793650794,38.37066229777167,101,PM2.5
2026-03-30 02:00:00,9.7,100,4.6,76.7816126928627,110.85659126984127,34.049396839271836,74.79108778242312,2.7151604645354643,1.104619246031746,37.21308690268065,102,PM2.5
2026-03-30 03:00:00,9.6,100,5.9,72.2435,105.04867857142857,38.20928968253968,69.42,2.545,1.1345015873015873,36.99612311299811,97,PM2.5
