位置 (米 m) 运行#1,相对强度 运行#1,位置 (米 m) 运行#2,相对强度 运行#2,位置 (米 m) 运行#3,相对强度 运行#3,位置 (米 m) 运行#4,相对强度 运行#4
,,,,0.11231,0.025833,,
,,,,0.11237,0.023087,,
,,,,0.11243,0.022781,,
,,,,0.11249,0.024918,,
,,,,0.11255,0.025116,,
,,,,0.11263,0.024002,,
,,,,0.11269,0.022369,,
,,,,0.11275,0.022171,,
,,,,0.11283,0.024811,,
,,,,0.11289,0.025421,,
,,,,0.11297,0.024719,,
,,,,0.11302,0.023392,,
,,,,0.11310,0.027863,,
,,,,0.11318,0.026138,,
,,,,0.11324,0.026550,,
,,,,0.11332,0.027969,,
,,,,0.11340,0.026642,,
,,,,0.11346,0.028992,,
,,,,0.11354,0.028885,,
,,,,0.11362,0.029907,,
,,,,0.11369,0.031326,,
,,,,0.11375,0.029694,,
,,,,0.11383,0.029602,,
,,,,0.11389,0.028381,,
,,,,0.11397,0.031738,,
,,,,0.11403,0.029190,,
,,,,0.11411,0.029297,,
,,,,0.11417,0.027252,,
,,,,0.11423,0.028473,,
,,,,0.11429,0.028473,,
,,,,0.11437,0.027969,,
,,,,0.11444,0.027557,,
,,,,0.11450,0.025833,,
,,,,0.11458,0.025528,,
,,,,0.11466,0.024002,,
,,,,0.11474,0.025024,,
,,,,0.11480,0.027145,,
,,,,0.11488,0.024506,,
,,,,0.11496,0.023193,,
,,,,0.11504,0.025330,,
,,,,0.11510,0.024200,,
,,,,0.11517,0.024918,,
,,,,0.11525,0.025024,,
,,,,0.11533,0.024200,,
,,,,0.11539,0.029190,,
,,,,0.11547,0.026642,,
,,,,0.11555,0.026337,,
,,,,0.11563,0.029083,,
,,,,0.11571,0.029388,,
,,,,0.11579,0.030914,,
,,,,0.11586,0.029999,,
,,,,0.11594,0.030823,,
,,,,0.11602,0.032745,,
,,,,0.11610,0.031219,,
,,,,0.11618,0.029495,,
,,,,0.11626,0.030716,,
,,,,0.11634,0.031128,,
,,,,0.11640,0.032043,,
,,,,0.11648,0.027466,,
,,,,0.11656,0.029694,,
,,,,0.11661,0.029083,,
,,,,0.11669,0.026245,,
,,,,0.11677,0.027054,,
,,,,0.11683,0.024811,,
,,,,0.11691,0.027466,,
,,,,0.11699,0.026642,,
,,,,0.11707,0.022171,,
,,,,0.11713,0.024612,,
,,,,0.11721,0.024918,,
,,,,0.11728,0.024719,,
,,,,0.11736,0.022675,,
,,,,0.11744,0.025116,,
,,,,0.11750,0.026550,,
,,,,0.11758,0.025330,,
,,,,0.11766,0.026138,,
,,,,0.11772,0.024918,,
,,,,0.11780,0.028580,,
,,,,0.11788,0.025940,,
,,,,0.11796,0.026855,,
,,,,0.11803,0.026245,,
,,,,0.11811,0.028473,,
,,,,0.11819,0.030197,,
,,,,0.11827,0.028275,,
,,,,0.11835,0.027863,,
,,,,0.11843,0.029800,,
,,,,0.11851,0.029800,,
,,,,0.11859,0.026443,,
,,,,0.11867,0.026550,,
,,,,0.11874,0.028076,,
,,,,0.11882,0.029495,,
,,,,0.11888,0.026550,,
,,,,0.11896,0.026947,,
,,,,0.11904,0.024918,,
,,,,0.11910,0.025116,,
,,,,0.11918,0.022675,,
,,,,0.11926,0.023087,,
,,,,0.11934,0.026443,,
,,,,0.11940,0.022781,,
,,,,0.11947,0.023590,,
,,,,0.11955,0.023697,,
,,,,0.11961,0.024612,,
,,,,0.11969,0.022476,,
,,,,0.11975,0.021866,,
,,,,0.11983,0.022064,,
,,,,0.11989,0.026443,,
,,,,0.11997,0.025528,,
,,,,0.12003,0.025116,,
,,,,0.12009,0.025223,,
,,,,0.12016,0.026245,,
,,,,0.12022,0.025330,,
,,,,0.12028,0.023285,,
,,,,0.12034,0.024109,,
,,,,0.12040,0.025620,,
,,,,0.12046,0.024002,,
,,,,0.12050,0.023804,,
,,,,0.12056,0.026947,,
,,,,0.12062,0.025528,,
,,,,0.12068,0.024719,,
,,,,0.12074,0.023499,,
,,,,0.12080,0.024307,,
,,,,0.12086,0.026443,,
,,,,0.12091,0.025726,,
,,,,0.12099,0.023804,,
,,,,0.12105,0.025116,,
,,,,0.12111,0.025620,,
,,,,0.12117,0.026031,,
,,,,0.12123,0.022278,,
,,,,0.12131,0.024109,,
,,,,0.12137,0.025940,,
,,,,0.12143,0.022980,,
,,,,0.12151,0.022278,,
,,,,0.12157,0.021561,,
,,,,0.12164,0.023895,,
,,,,0.12170,0.023499,,
,,,,0.12176,0.022781,,
,,,,0.12184,0.022369,,
,,,,0.12192,0.024414,,
,,,,0.12198,0.025528,,
,,,,0.12204,0.020950,,
,,,,0.12212,0.022278,,
,,,,0.12218,0.024719,,
,,,,0.12226,0.024200,,
,,,,0.12231,0.023590,,
,,,,0.12239,0.023285,,
,,,,0.12247,0.024506,,
,,,,0.12255,0.024811,,
,,,,0.12263,0.022675,,
,,,,0.12271,0.023895,,
,,,,0.12281,0.023697,,
,,,,0.12289,0.022781,,
,,,,0.12297,0.022781,,
,,,,0.12306,0.023590,,
,,,,0.12314,0.024200,,
,,,,0.12322,0.024307,,
,,,,0.12330,0.024200,,
,,,,0.12340,0.024918,,
,,,,0.12348,0.024414,,
,,,,0.12358,0.025833,,
,,,,0.12366,0.021667,,
,,,,0.12373,0.023193,,
,,,,0.12383,0.022888,,
,,,,0.12391,0.022675,,
,,,,0.12399,0.022064,,
,,,,0.12407,0.023285,,
,,,,0.12417,0.025330,,
,,,,0.12425,0.024719,,
,,,,0.12433,0.022278,,
,,,,0.12441,0.023895,,
,,,,0.12448,0.025223,,
,,,,0.12458,0.024414,,
,,,,0.12466,0.022064,,
,,,,0.12474,0.024109,,
,,,,0.12482,0.025421,,
,,,,0.12490,0.026337,,
,,,,0.12498,0.023499,,
,,,,0.12506,0.025421,,
,,,,0.12514,0.024414,,
,,,,0.12523,0.025330,,
,,,,0.12531,0.024307,,
,,,,0.12541,0.024918,,
,,,,0.12551,0.026947,,
,,,,0.12561,0.025620,,
,,,,0.12571,0.023285,,
,,,,0.12579,0.025421,,
,,,,0.12588,0.024414,,
,,,,0.12598,0.023590,,
,,,,0.12608,0.021561,,
,,,,0.12620,0.022171,,
,,,,0.12630,0.024109,,
,,,,0.12640,0.022888,,
,,,,0.12650,0.022888,,
,,,,0.12661,0.025330,,
,,,,0.12671,0.026245,,
,,,,0.12681,0.024918,,
,,,,0.12691,0.023895,,
,,,,0.12701,0.024719,,
,,,,0.12711,0.027466,,
,,,,0.12721,0.027771,,
,,,,0.12731,0.025528,,
,,,,0.12740,0.027359,,
,,,,0.12748,0.027969,,
,,,,0.12758,0.026550,,
,,,,0.12766,0.025116,,
,,,,0.12774,0.026642,,
,,,,0.12784,0.027664,,
,,,,0.12792,0.026749,,
,,,,0.12802,0.023804,,
,,,,0.12809,0.026337,,
,,,,0.12819,0.026245,,
,,,,0.12827,0.026138,,
,,,,0.12837,0.023392,,
,,,,0.12845,0.025833,,
,,,,0.12855,0.025833,,
,,,,0.12865,0.023193,,
,,,,0.12873,0.022675,,
,,,,0.12882,0.023499,,
,,,,0.12892,0.026337,,
,,,,0.12902,0.024506,,
,,,,0.12912,0.023804,,
,,,,0.12922,0.026031,,
,,,,0.12932,0.027359,,
,,,,0.12940,0.027969,,
,,,,0.12949,0.026443,,
,,,,0.12959,0.027664,,
,,,,0.12969,0.028885,,
,,,,0.12977,0.028778,,
,,,,0.12987,0.027466,,
,,,,0.12995,0.026749,,
,,,,0.13003,0.029694,,
,,,,0.13013,0.026947,,
,,,,0.13020,0.026749,,
,,,,0.13028,0.025116,,
,,,,0.13036,0.026749,,
,,,,0.13044,0.025833,,
,,,,0.13052,0.024200,,
,,,,0.13060,0.025024,,
,,,,0.13068,0.024612,,
,,,,0.13078,0.023193,,
,,,,0.13086,0.022171,,
,,,,0.13093,0.024109,,
,,,,0.13101,0.023804,,
,,,,0.13107,0.022781,,
,,,,0.13115,0.024811,,
,,,,0.13123,0.025421,,
,,,,0.13131,0.025421,,
,,,,0.13137,0.024811,,
,,,,0.13143,0.023193,,
,,,,0.13151,0.025528,,
,,,,0.13159,0.027359,,
,,,,0.13166,0.024612,,
,,,,0.13174,0.026031,,
,,,,0.13184,0.027466,,
,,,,0.13192,0.029297,,
,,,,0.13200,0.026642,,
,,,,0.13208,0.026443,,
,,,,0.13216,0.025620,,
,,,,0.13224,0.026337,,
,,,,0.13232,0.026947,,
,,,,0.13239,0.025223,,
,,,,0.13247,0.024612,,
,,,,0.13255,0.027145,,
,,,,0.13263,0.025421,,
,,,,0.13269,0.024811,,
,,,,0.13277,0.022583,,
,,,,0.13285,0.024002,,
,,,,0.13293,0.024506,,
,,,,0.13301,0.021561,,
,,,,0.13306,0.024414,,
,,,,0.13314,0.023895,,
,,,,0.13320,0.023193,,
,,,,0.13328,0.023392,,
,,,,0.13332,0.025726,,
,,,,0.13338,0.025726,,
,,,,0.13342,0.023392,,
,,,,0.13346,0.022583,,
,,,,0.13350,0.024414,,
,,,,0.13354,0.026855,,
,,,,0.13356,0.023499,,
,,,,0.13358,0.021866,,
,,,,0.13358,0.024307,,
,,,,0.13358,0.024506,,
,,,,0.13358,0.024307,,
,,,,0.13358,0.021561,,
,,,,0.13358,0.022888,,
,,,,0.13358,0.025223,,
,,,,0.13358,0.024506,,
,,,,0.13358,0.023590,,
,,,,0.13358,0.025833,,
,,,,0.13358,0.026245,,
,,,,0.13358,0.023499,,
,,,,0.13358,0.022064,,
,,,,0.13358,0.022369,,
,,,,0.13358,0.023895,,
,,,,0.13358,0.024811,,
,,,,0.13358,0.022583,,
,,,,0.13358,0.024109,,
,,,,0.13358,0.025024,,
,,,,0.13358,0.024811,,
,,,,0.13358,0.024002,,
,,,,0.13358,0.024811,,
,,,,0.13358,0.023590,,
,,,,0.13358,0.024200,,
,,,,0.13358,0.021866,,
,,,,0.13358,0.022675,,
,,,,0.13358,0.025726,,
,,,,0.13358,0.025024,,
,,,,0.13358,0.023392,,
,,,,0.13358,0.026031,,
,,,,0.13358,0.024109,,
,,,,0.13358,0.023590,,
,,,,0.13358,0.021866,,
,,,,0.13358,0.023087,,
,,,,0.13358,0.024109,,
,,,,0.13358,0.022476,,
,,,,0.13358,0.024109,,
,,,,0.13358,0.022980,,
,,,,0.13358,0.025421,,
,,,,0.13358,0.023895,,
,,,,0.13358,0.022781,,
,,,,0.13358,0.022781,,
,,,,0.13358,0.024414,,
,,,,0.13358,0.022583,,
,,,,0.13358,0.021561,,
,,,,0.13358,0.023087,,
,,,,0.13358,0.024506,,
,,,,0.13358,0.024307,,
,,,,0.13358,0.022171,,
,,,,0.13358,0.023590,,
,,,,0.13358,0.025116,,
,,,,0.13360,0.024002,,
,,,,0.13360,0.021759,,
,,,,0.13360,0.026337,,
,,,,0.13360,0.024506,,
,,,,0.13358,0.024002,,
,,,,0.13356,0.021759,,
,,,,0.13352,0.023895,,
,,,,0.13346,0.023499,,
,,,,0.13342,0.023895,,
,,,,0.13338,0.021667,,
,,,,0.13338,0.024109,,
,,,,0.13336,0.024612,,
,,,,0.13336,0.024506,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.022476,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.021759,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.022369,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.023193,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.026138,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.026443,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.021149,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.021866,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.023087,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.022675,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.022476,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.026550,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.023193,,
,,,,0.13338,0.026245,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.023087,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.022476,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.021362,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.021973,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.025940,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.021973,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.022476,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.023087,,
,,,,0.13338,0.023087,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.021759,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.026443,,
,,,,0.13338,0.023193,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.022476,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.026138,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.026947,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.022171,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.025940,,
,,,,0.13338,0.022675,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.025620,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.026443,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.022064,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.022064,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.021973,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.022278,,
,,,,0.13338,0.025620,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.025620,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.022675,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.021667,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.022171,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.027359,,
,,,,0.13338,0.022675,,
,,,,0.13338,0.022369,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.023193,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.026337,,
,,,,0.13338,0.022369,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.026443,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.022064,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.021973,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.022064,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.026337,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.022064,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.026443,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.025620,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.023193,,
,,,,0.13338,0.022369,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.023087,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.021255,,
,,,,0.13338,0.026138,,
,,,,0.13338,0.025620,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.022476,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.022171,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.026443,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.023087,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.022064,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.022675,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.022675,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.022980,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.021759,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.026443,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.022781,,
,,,,0.13338,0.025940,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.025940,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.022171,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.025940,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.022476,,
,,,,0.13338,0.023590,,
,,,,0.13338,0.026550,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.022675,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.025528,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.023087,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.026443,,
,,,,0.13338,0.025330,,
,,,,0.13338,0.023193,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.023193,,
,,,,0.13338,0.022369,,
,,,,0.13338,0.026031,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.025024,,
,,,,0.13338,0.026337,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.022278,,
,,,,0.13338,0.021561,,
,,,,0.13338,0.026138,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.025116,,
,,,,0.13338,0.022369,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.022675,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.026245,,
,,,,0.13338,0.023895,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.023804,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.024002,,
,,,,0.13338,0.023087,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.024719,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.025620,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.026245,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.025223,,
,,,,0.13338,0.026337,,
,,,,0.13338,0.023285,,
,,,,0.13338,0.022171,,
,,,,0.13338,0.025833,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.024414,,
,,,,0.13338,0.023697,,
,,,,0.13338,0.025726,,
,,,,0.13338,0.024307,,
,,,,0.13338,0.022476,,
,,,,0.13338,0.026550,,
,,,,0.13338,0.024506,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.022171,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.026337,,
,,,,0.13338,0.023392,,
,,,,0.13338,0.022583,,
,,,,0.13338,0.024109,,
,,,,0.13338,0.024918,,
,,,,0.13338,0.024811,,
,,,,0.13338,0.024612,,
,,,,0.13338,0.024200,,
,,,,0.13338,0.023499,,
,,,,0.13338,0.023193,,
,,,,0.13338,0.022888,,
,,,,0.13338,0.025421,,
,,,,0.13338,0.024719,,
