datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-16 09:00:00,15.1,72,3.1,18.57333333333334,32.366666666666674,98.68,9.1,1.4,0.00020999999999999998,81.29,41,无
2026-03-16 10:00:00,16.5,66,3.5,13.299999999999999,25.2,105.22666666666667,9.1,1.8066666666666666,0.00020999999999999998,85.94333333333334,43,无
2026-03-16 11:00:00,17.6,61,3.9,13.299999999999999,25.2,111.77333333333334,9.1,2.1066666666666665,0.00020999999999999998,90.98583333333333,45,无
2026-03-16 12:00:00,18.3,58,7.4,13.299999999999999,25.2,113.10000000000001,9.1,2.4066666666666663,0.00020999999999999998,95.70666666666666,48,无
2026-03-16 13:00:00,18.6,57,10.6,13.299999999999999,25.2,113.10000000000001,9.1,2.5866666666666664,0.00020999999999999998,100.09750000000001,50,O3
2026-03-16 14:00:00,18.7,56,12.8,13.299999999999999,25.2,113.10000000000001,9.1,2.7666666666666666,0.00020999999999999998,104.09166666666667,53,O3
2026-03-16 15:00:00,18.4,58,13.0,15.333333333333332,28.946666666666665,112.10000000000001,10.1,2.9466666666666668,0.0002819999999999998,107.40416666666668,56,O3
2026-03-16 16:00:00,17.6,61,13.9,18.333333333333332,32.946666666666665,107.66000000000001,13.1,3.2,0.0003759999999999995,109.3425,58,O3
2026-03-16 17:00:00,16.3,67,12.4,24.02,40.21333333333333,100.93333333333334,19.1,3.92,0.00047599999999999916,109.62416666666668,58,O3
2026-03-16 18:00:00,14.6,75,7.6,29.36,48.166666666666664,92.36,25.513333333333335,4.859999999999999,0.0005759999999999988,108.01583333333335,57,O3
2026-03-16 19:00:00,12.9,83,5.8,35.11333333333333,56.14666666666666,86.18,31.513333333333335,4.859999999999999,0.0006759999999999985,104.81666666666668,54,O3
2026-03-16 20:00:00,11.4,89,5.6,37.846666666666664,59.65333333333333,82.84666666666668,34.513333333333335,4.859999999999999,0.0006839999999999985,101.03500000000001,55,PM10
2026-03-16 21:00:00,10.3,93,6.1,39.68,62.239999999999995,80.86000000000001,36.513333333333335,4.859999999999999,0.000758666666666665,97.00500000000001,56,PM10
2026-03-16 22:00:00,9.6,96,6.4,41.42666666666667,64.46666666666667,78.87333333333335,37.400000000000006,4.859999999999999,0.0007819999999999983,92.72666666666667,58,PM2.5
2026-03-16 23:00:00,9.2,98,7.4,42.406666666666666,66.69333333333333,77.87333333333335,38.286666666666676,4.859999999999999,0.0008786666666666648,88.44833333333334,59,PM2.5
